name,title,url
Brian Eno,Another Green World,https://musicbrainz.org/release/9e565733-dddf-3041-b5f3-60c4705d7a97
Brian Eno,Apollo: Atmospheres & Soundtracks,https://musicbrainz.org/release/978ce480-cf4b-468d-985b-daee3976e7e7
Brian Eno,Here Come the Warm Jets,https://musicbrainz.org/release/e890ced7-f2ab-4e07-aabd-f793e1b4c858
Brian Eno,My Life in the Bush of Ghosts,https://musicbrainz.org/release/598d521e-0cbf-4088-927e-0bbe3ef40dd6
Brian Eno,Spinner,https://musicbrainz.org/release/3b6c7e5c-f6d7-4b12-8def-a786ffd1266e
Bruce Cockburn,Anything Anytime Anywhere (Singles 1979-2002),https://musicbrainz.org/release-group/a570c094-2522-3717-8236-1b6cf1863536
Bruce Cockburn,Big Circumstance,https://musicbrainz.org/release-group/a6949ea3-e29c-3fa3-a21a-2c87b38c4e72
Bruce Cockburn,"Breakfast in New Orleans, Dinner in Timbuktu",https://musicbrainz.org/release-group/08bc0277-fcb2-3a52-8bbc-f7411d76d6df
Bruce Cockburn,The Charity of Night,https://musicbrainz.org/release-group/79f2f3a8-102a-3046-b2ff-bdfa2a1c63db
Bruce Cockburn,Christmas,https://musicbrainz.org/release-group/3d92083e-0fb5-3196-bc5c-8caf855f5f24
Bruce Cockburn,Circles in the Stream,https://musicbrainz.org/release-group/c0177a80-ebea-33e5-a68b-4427f315337c
Bruce Cockburn,Dancing in the Dragon's Jaws,https://musicbrainz.org/release-group/ba5f83b8-90cb-306c-b445-ca4bf0d6eb03
Bruce Cockburn,Dart to the Heart,https://musicbrainz.org/release-group/678bef56-4dc4-39b2-9d2f-e0ede6c0a7b9
Bruce Cockburn,Further Adventures Of,https://musicbrainz.org/release-group/6b80ccf2-7b73-3f5d-81e4-482f9ba038bd
Bruce Cockburn,High Winds White Sky,https://musicbrainz.org/release-group/98b7b16f-650d-3e95-92ff-5ee1f822adb9
Bruce Cockburn,Humans,https://musicbrainz.org/release-group/ccac25e5-6b0b-3c3a-aef9-9a8acec87cc9
Bruce Cockburn,In the Falling Dark,https://musicbrainz.org/release-group/d24828c6-ac62-33eb-8ac5-284cb38e3b8a
Bruce Cockburn,Inner City Front,https://musicbrainz.org/release-group/523af397-7eea-3b7b-8af9-72507fc6a811
Bruce Cockburn,Joy Will Find a Way,https://musicbrainz.org/release-group/993cbfb4-ae76-3ca0-a7ba-fba4eeb4e1fa
Bruce Cockburn,Life Short Call Now,https://musicbrainz.org/release-group/8e1b0c51-eafb-38dd-b6cc-c4903f554d1a
Bruce Cockburn,Live,https://musicbrainz.org/release-group/0f8aefe0-47e3-394b-83cd-c8e7cb85010d
Bruce Cockburn,Mummy Dust,https://musicbrainz.org/release-group/b802a83a-e993-35fb-b193-e471df209127
Bruce Cockburn,Night Vision,https://musicbrainz.org/release-group/c663c0fb-c739-3191-b099-13ed01fd6df8
Bruce Cockburn,Nothing But a Burning Light,https://musicbrainz.org/release-group/49fb19c2-b8a3-3462-94ba-8847841024ce
Bruce Cockburn,"Salt, Sun and Time",https://musicbrainz.org/release-group/f13f7bb7-94bf-3630-8b3b-27cbe824da29
Bruce Cockburn,Slice o Life: Bruce Cockburn Live Solo,https://musicbrainz.org/release-group/c0a1e7f5-c3c1-3bfc-8b06-31c5996928b2
Bruce Cockburn,Small Source of Comfort,https://musicbrainz.org/release-group/2cd80143-986c-480d-867e-3cd90ddea154
Bruce Cockburn,Speechless,https://musicbrainz.org/release-group/6d83ea55-2b3a-3aaf-a9f8-e84d21fc04ef
Bruce Cockburn,Stealing Fire,https://musicbrainz.org/release-group/57fa6f1e-4a34-3bc5-9120-5afbbe1ae8a1
Bruce Cockburn,Sunwheel Dance,https://musicbrainz.org/release-group/d85e6674-9ff4-3e11-be8f-eb6b11c5f47d
Bruce Cockburn,The Trouble With Normal,https://musicbrainz.org/release-group/27ab04af-2286-3f0d-9793-734b8caa464b
Bruce Cockburn,World of Wonders,https://musicbrainz.org/release-group/4abb4993-7960-3331-8535-471c71cf9d76
Bruce Cockburn,You Pay Your Money and You Take Your Chance,https://musicbrainz.org/release-group/9a900f5d-28dd-3efa-b3c1-298fc84fc11b
Bruce Cockburn,You've Never Seen Everything,https://musicbrainz.org/release-group/6c88bc8e-eaee-3670-ad6b-e37cef8b3e1c
Bruce Hornsby,Here Come the Noise Makers,https://musicbrainz.org/release/f335ddf4-f31f-40c8-bd5b-672e0dceeabd
Bruce Springsteen,Darkness On The Edge Of Town,https://musicbrainz.org/release/c4b01581-df6a-492d-bf98-31d36affb9b1
Bruce Springsteen,Live 1975-1985,https://musicbrainz.org/release/75553328-91a7-492e-a04f-baf72dbc1aaf
Buchanan,All Understood,https://musicbrainz.org/release-group/37668bae-12e8-312e-8a75-5746a27f4d3a
Buddy Guy,Drinkin' TNT 'n' Smokin' Dynamite,https://musicbrainz.org/release/e24908ef-cf56-4e0e-a8d6-14001e647ca7
Buddy Miller,Buddy & Julie Miller,https://musicbrainz.org/release/bb9f1eff-9363-42fd-9b4b-aaae51940252
Buddy Miller,Midnight and Lonesome,https://musicbrainz.org/release/156117c2-3c70-475b-ad43-bb92eb2a0d93
Buddy Miller,Poison Love,https://musicbrainz.org/release/156117c2-3c70-475b-ad43-bb92eb2a0d93
Buena Vista Social Club,Buena Vista Social Club,https://musicbrainz.org/release-group/32bbab8e-02c0-30d2-9e23-a19739864b84
Buffalo Springfield,Last Time Around,https://musicbrainz.org/release-group/fb39d4c7-d68c-36d1-a2c2-93fc7ccbdcc8
Burning Spear,Live in Paris: Zenith '88,https://musicbrainz.org/release/5960fe04-1b1c-4fe0-a557-bdd05dc952ae
Butthole Surfers,Double Live,https://musicbrainz.org/release/34e761bc-583e-4715-ac95-734d9d5c5ab0
Béla Fleck,Places,https://musicbrainz.org/release/420c81ba-31a2-4475-8c8d-3dfa94a44985
Béla Fleck,Uncommon Ritual,https://musicbrainz.org/release/dc1efc0e-16bf-4d5c-baf4-fdd2607470a3
Béla Fleck and the Flecktones,Live Art,https://musicbrainz.org/release/61282502-0f84-4c30-aea1-90b9e823107c
Béla Fleck and the Flecktones,Outbound,https://musicbrainz.org/release/2b766264-7cd9-408b-a73f-bc2b8d270a76
Caitlin Cary,I'm Staying Out,https://musicbrainz.org/release/a49b0395-f239-48d3-aa65-4149365a9e71
Caitlin Cary,Ultra Hi-Fidelity,https://musicbrainz.org/release/284ce5a4-1b89-4e35-9bf4-e9058736747a
Caitlin Cary,Waltzie,https://musicbrainz.org/release/4942576d-9f1a-467e-9b13-b710dc77e187
Caitlin Cary,While You Weren't Looking,https://musicbrainz.org/release/284ce5a4-1b89-4e35-9bf4-e9058736747a
Cal Tjader,Amazonas,https://musicbrainz.org/release/74805ee7-3a48-4619-9590-e4bc56c0d298
Cal Tjader,El Sonido Nuevo,https://musicbrainz.org/release/3fd45eb0-b51a-4f54-98cd-89891c5a124f
Cal Tjader,Verve Jazz Masters 39,https://musicbrainz.org/release/a03d77cf-9606-44ba-bc9b-4b98a768e740
Cal Tjader,Latin Kick,https://musicbrainz.org/release/5e2f49bb-3e91-32f4-ae3f-f16cf543d255
Cal Tjader,Soul Sauce,https://musicbrainz.org/release/5d568366-e2fa-4c84-b4b0-e8b7e98b1773
Calexico,Carried to Dust,https://musicbrainz.org/release/b83cc750-3ed1-458d-b7f8-a8bbb73e1d21
Camper Van Beethoven,Camper Van Beethoven Is Dead. Long Live Camper Van Beethoven,https://musicbrainz.org/release/6d301dde-12d6-436b-9ebe-b57fc3dd6696
Camper Van Beethoven,Camper Vantiquities,https://musicbrainz.org/release/76c70a24-7fb9-4714-a34c-8b1a7d0d98d2
Camper Van Beethoven,II & III,https://musicbrainz.org/release/a505ccef-2315-3339-8a6b-c183dfa9e7c1
Camper Van Beethoven,In the Mouth of the Crocodile: Live in Seattle,https://musicbrainz.org/release/3bafdd01-b13d-4d27-8625-8a7fba81c096
Camper Van Beethoven,Key Lime Pie,https://musicbrainz.org/release/d826b19f-df20-4a9c-9a49-f10328c9b245
Camper Van Beethoven,New Roman Times,https://musicbrainz.org/release/0f2384c4-7ef1-426e-9fdc-efeaf2d443c5
Camper Van Beethoven,Our Beloved Revolutionary Sweetheart,https://musicbrainz.org/release/3a3d0f74-3487-4976-9093-b6414adc6963
Camper Van Beethoven,Telephone Free Landslide Victory,https://musicbrainz.org/release/278cf805-812d-3de8-bfc5-f5d5ef5e00fe
Camper Van Beethoven,The Third Album plus Vampire Can Mating Oven,https://musicbrainz.org/release/9535e03a-51e0-4919-b508-4391c046c538
Camper Van Beethoven,Tusk,https://musicbrainz.org/release/4eb272d9-99cb-462d-a2d9-a6a4fd9bdce0
Cannonball Adderley,Cannonball & Coltrane,https://musicbrainz.org/release/28858094-3ec6-3156-abbb-da11691ee6f0
Cannonball Adderley,Jazz Profile,https://musicbrainz.org/release/ad7e5fe8-6182-4574-b10c-ae65877026b1s
Capercaillie,Crosswinds,https://musicbrainz.org/release/c1c2ad27-c1c2-4b6a-9e0e-87a88525cce7
Captain Beefheart & His Magic Band,"Lick My Decals Off, Baby",https://musicbrainz.org/release/b8f697e9-5f44-4ff9-82b4-87e7a509e978
Captain Beefheart & His Magic Band,Shiny Beast (Bat Chain Puller),https://musicbrainz.org/release-group/5887c600-15a7-3c40-9b8b-49aac410be6d
Captain Beefheart & His Magic Band,Trout Mask Replica,https://musicbrainz.org/release-group/e6a580bd-5d29-3acd-a959-0bfab002ee6f
Carla Olson,Too Hot For Snakes,https://musicbrainz.org/release/2c517f65-97f0-4546-91ac-d47ae9e64714
Carla Olson,Wave of the Hand: The Best of Carla Olson,https://musicbrainz.org/release/387ecedb-f133-46f7-9298-773905601a03
Carole King,Tapestry,https://musicbrainz.org/release/26bd4a35-027d-4a0e-8d5b-4458cf6da5b7
Carrie Newcomer,The Age of Possibility,https://musicbrainz.org/release/daf593b0-1b61-4d4d-b70b-5663b9970c86
Carrie Newcomer,Visions and Dreams,https://musicbrainz.org/release/ecd33132-7c79-4153-8719-37a22f9c8378
Cat Stevens,Catch Bull at Four,https://musicbrainz.org/release/91c192d5-f097-3036-9aec-bc3ac148efd3
Cat Stevens,The Collection,https://musicbrainz.org/release/cd1bc0a3-6732-4813-a509-a02cb6582d69
Cat Stevens,Footsteps in the Dark,https://musicbrainz.org/release/139f1eef-f3c9-4fed-b492-f406fcade9d8
Cat Stevens,Majikat: Earth Tour 1976,https://musicbrainz.org/release/8e9bd451-1017-4f70-8d31-f7bb8e61b95f
Cat Stevens,Teaser And The Firecat,https://musicbrainz.org/release/168326ee-a04d-426f-9f9e-229a8c8095c3
Catie Curtis,Catie Curtis,https://musicbrainz.org/release/06a1ea99-732d-477e-ac07-1abb3a09e255
Cesária Évora,Miss Perfumado,https://musicbrainz.org/release/be6a1a44-c856-4569-b832-44c75d307f2b
Cesária Évora,São Vicente,https://musicbrainz.org/release/616471c7-0442-47d8-bacb-054bc013d83e
Chantal Kreviazuk,Colour Moving and Still,https://musicbrainz.org/release/b47b88b4-9c40-4ea0-b5cb-d96e8a6324d2
Chantal Kreviazuk,Tapestry,https://musicbrainz.org/release/570f5f29-bf35-38ed-8e6e-26ea1f8e24f4
Charles Brown,Someone to Love,https://musicbrainz.org/release/5b673500-3d8d-4899-a373-665849a1cb9e
Charles Mingus,Black Saint & the Sinner Lady,https://musicbrainz.org/release/d1b8d7db-2808-4255-8056-678b3fd1e5e2
Charles Mingus,Blues & Roots,https://musicbrainz.org/release/6843d7b4-e99a-4748-a4c8-5bc87a494262
Charles Mingus,Changes One,https://musicbrainz.org/release/4489c864-3ca5-3463-b3b1-69738b25809c
Charles Mingus,Charles Mingus And Friends In Concert,https://musicbrainz.org/release/d461c131-c94d-4ea5-adc9-dedce780d69a
Charles Mingus,Charles Mingus Presents Charles Mingus,https://musicbrainz.org/release/dcb1f17e-558f-3bdf-b7ce-7a01903d636f
Charles Mingus,Epitaph,https://musicbrainz.org/release/ec311c80-a1ab-4520-b751-31114214aaf2
Charles Mingus,In A Soulful Mood,https://musicbrainz.org/release/e199a1ad-03cb-48fe-92ae-6a62a6d84d6f
Charles Mingus,Intrusions,https://musicbrainz.org/release/fc20b713-3dae-4d08-a94a-a140a095619e
Charles Mingus,Let My Children Hear Music,https://musicbrainz.org/release/5834e2a5-d1e8-4aab-adac-e5cc55d5143d
Charles Mingus,"Live In Chateauvallon, 1972",https://musicbrainz.org/release/5d2910f3-fb1e-4e82-b700-b06a4101683d
Charles Mingus,Me Myself An Eye,https://musicbrainz.org/release/1658bd0b-5e65-388c-a718-9ab2de506ffd
Charles Mingus,Mingus Dynasty,https://musicbrainz.org/release/99daa87a-0b4c-4f2c-8c2d-9d00e0e16ef2
Charles Mingus,Live in Time,https://musicbrainz.org/release/0b6a9783-d795-465b-8cb3-3392960f051e
Charles Mingus,Mingus Mingus Mingus Mingus Mingus,https://musicbrainz.org/release/70d13ec1-e731-3775-b70f-c1a2fb416828
Charles Mingus,Mingus at Antibes,https://musicbrainz.org/release/b6d3ad3e-46ae-4cd1-a233-7817355ed9a2
Charles Mingus,Mingus at The Bohemia,https://musicbrainz.org/release/c554dc81-4d40-471a-b94e-3b65c33fbd14
Charles Mingus,Mingus at Carnegie Hall,https://musicbrainz.org/release/b00d5414-c543-4818-bb7a-026489e4ddd5
Charles Mingus,Mingus At Monterey,https://musicbrainz.org/release/c4b3d1a1-7627-43db-bda7-510e06d16cb0
Charles Mingus,Mingus in Europe,https://musicbrainz.org/release/c43bd8ef-ece3-470a-ac39-a2c8401e1a06
Charles Mingus,Mingus in Wonderland,https://musicbrainz.org/release/e891955d-36d7-3395-966b-432326833616
Charles Mingus,Oh Yeah,https://musicbrainz.org/release/315d2d84-3bd2-4644-babb-3338881177fd
Charles Mingus,Revenge!,https://musicbrainz.org/release/938524ac-a9f2-42d7-a263-7f9694c41764
Charles Mingus,Something Like A Bird,https://musicbrainz.org/release/f2c8c6a0-27d0-454e-8f44-2866a41f7069
Charles Mingus,The Clown,https://musicbrainz.org/release/910c0ae4-e0f6-35da-a9fd-786390756c5a
Charles Mingus,The Complete Town Hall Concert,https://musicbrainz.org/release/fc665fe7-cf5b-4071-9c0f-91e4eb7d8d8f
Charles Mingus,Tonight at Noon,https://musicbrainz.org/release/cf2393b9-76a1-3e8e-b89a-a9759cb13b8f
Charlie Parker,Bird at the Hi-Hat,https://musicbrainz.org/release/94d22b67-1931-4174-926d-03117da20fc5
Charlie Parker,Bird/The Savoy Recordings (Master Takes),https://musicbrainz.org/release/20bb99f7-c54b-4336-bea5-020e53b19447
Charlie Parker,Bird's Best Bop on Verve,https://musicbrainz.org/release/520060d9-72ae-4a95-8d2c-bf477f29a8c0
Charlie Parker,Jazz 'Round Midnight,https://musicbrainz.org/release/ae4ed2e2-08a7-4efa-b819-906f29484669
Charlie Parker,The Original Recordings of Charlie Parker,https://musicbrainz.org/release/05a9ca93-fce8-45c4-bd7f-92054958410d
Charlie Parker,Swedish Schnapps,https://musicbrainz.org/release/cf6e387b-144f-4132-a0db-79c64b8d5cb9
Chet Baker,Jazz Profile,https://musicbrainz.org/release/b12de027-ba2a-4b5c-a7a6-d4b9f3bb5eef
Chet Baker,My Funny Valentine,https://musicbrainz.org/release/7c343bdc-f9bf-4960-8830-27bb0672ab4c
Chick Corea Akoustic Band,Acoustic Band Alive,https://musicbrainz.org/release/81a1687c-bc01-4e27-b2b2-4f0f89e60c87
Chris & Maggie,Bottomless Cup,https://musicbrainz.org/release/45cdf271-5e94-4589-8add-71b6d20419de
Christine Collister,An Equal Love,https://musicbrainz.org/release/91374080-46c3-41f5-8b0e-9ac998f79a8e
Christine Collister,Blue Aconite,https://musicbrainz.org/release/d5ec305f-193a-41eb-b93b-98b30f02d48d
Christine Collister,A Change In The Weather,https://musicbrainz.org/release/2f571c59-0e8c-4c3e-9ee4-63ae749457c8
Christine Collister,The Dark Gift of Time,https://musicbrainz.org/release/a53a90c9-e7be-4bc9-85cd-bd27435a8cfc
Christine Collister,Home and Away,https://musicbrainz.org/release/a4ac31a8-2eb9-4ae2-924a-1837b41ae96d
Christine Collister,The Last Word,https://musicbrainz.org/release/342c2233-f551-49bc-8148-cc0dcce065a7
Christine Collister,Love Is a Strange Hotel,https://musicbrainz.org/release/d30028f3-dc15-4baf-b2ed-b621a2ffe8e3
Christine Collister,Mischief,https://musicbrainz.org/release/5d1ee880-f007-4248-b014-a000bda5148e
Christine Kane,Christine Kane Live,https://musicbrainz.org/artist/17c91d2f-df86-4355-b7c0-55d4046e0cb2
Christine Lavin,Attainable Love,https://musicbrainz.org/release/96a076c0-dec7-4920-9f99-c9ef0af9a395
Claire Martin,Make This City Ours,https://musicbrainz.org/release/ccb17bc7-cead-410e-b1ae-57aa99ba789e
Claire Martin,Old Boyfriends,https://musicbrainz.org/release/10cef20d-30a9-432f-a839-b0d96776c8a7
Claire Martin,Perfect Alibi,https://musicbrainz.org/release/24101b8b-8cc3-4019-b116-b090c58d7f15
Clarence Gatemouth Brown,Alright Again!,https://musicbrainz.org/release/2c4f7d83-a2b0-475c-b12f-9aaf498f66a3
Clarence Gatemouth Brown,Long Way Home,https://musicbrainz.org/release/8bb890e0-dbc1-4c65-a725-b6e686c40729
Clarence Gatemouth Brown,One More Mile,https://musicbrainz.org/release/26c50e80-659f-4f51-ade7-0c8230b39274
Clifford Brown,Jazz 'Round Midnight,https://musicbrainz.org/release/09a540e2-8a84-4124-bacf-76693aead849
Clifford Brown,More Study in Brown,https://musicbrainz.org/release/a21ea995-76a6-47c0-9ca8-5569642236c7
Clifton Chenier,The Big Squeeze,https://musicbrainz.org/release/d2b16d45-69ea-463b-847b-2e18dd48bfab
Clifton Chenier,Live at Montreux,https://musicbrainz.org/release/cb51cdc5-16d8-4219-9104-f09243f0b77d
Clifton Chenier,My Baby Don't Wear No Shoes,https://musicbrainz.org/release/eeaa31c9-056c-4d06-8f3c-909fbf7d18ce
Clifton Chenier,Too Much Fun,https://musicbrainz.org/release/8662b84c-87f7-4414-8f5b-ab1b82f544e4
Clifton Chenier,Zydeco Dynamite,https://musicbrainz.org/release/f5c9f3aa-9232-49a2-83f0-fef476d10ce2
Clifton Chenier and his Red Hot Louisiana Band,In New Orleans,https://musicbrainz.org/release/ae5a184c-5187-4a22-b673-8752311df6ce
Clive Gregson,A Change In The Weather,https://musicbrainz.org/release/2f571c59-0e8c-4c3e-9ee4-63ae749457c8
Clive Gregson,Home and Away,https://musicbrainz.org/release/a4ac31a8-2eb9-4ae2-924a-1837b41ae96d
Clive Gregson,The Last Word,https://musicbrainz.org/release/342c2233-f551-49bc-8148-cc0dcce065a7
Clive Gregson,Love Is a Strange Hotel,https://musicbrainz.org/release/d30028f3-dc15-4baf-b2ed-b621a2ffe8e3
Clive Gregson,Mischief,https://musicbrainz.org/release/5d1ee880-f007-4248-b014-a000bda5148e
Coleman Hawkins,Classic Tenors,https://musicbrainz.org/release/97e33a2f-e108-4f42-bb01-7f831912bde9
Coleman Hawkins,Hawk Eyes,https://musicbrainz.org/release/97e33a2f-e108-4f42-bb01-7f831912bde9
Coleman Hawkins,Supreme,https://musicbrainz.org/release/415ae0d2-3608-43b3-8b70-d0764a177fe9
Compay Segundo,La Mejor de la Vida,https://musicbrainz.org/release/bcfd6306-a3bf-43e0-9316-930fb50a869c
Concrete Blonde,Concrete Blonde,https://musicbrainz.org/release/14f09b2b-60a5-4f6b-8e53-f388c81eeb06
Concrete Blonde,Concrete Blonde y Los Illegals,https://musicbrainz.org/release/06be49dd-3b5c-480e-ba15-8040ec01acd2
Concrete Blonde,Mexican Moon,https://musicbrainz.org/release/b38cf694-5447-42a7-a6ad-c434bdc0cbc8
Concrete Blonde,Still in Hollywood,https://musicbrainz.org/release/bdce4869-cd60-4a21-adab-74f3d85136eb
Concrete Blonde,Lay It Down,https://musicbrainz.org/release/e04e5f1c-e502-47b9-9f5c-04dc26ce922d
Concrete Blonde,Long Journey Home,https://musicbrainz.org/release/d54aef42-1ed1-4600-9719-0d33aaa1fbaf
Concrete Blonde,"Neath Your Covers, Part 1",https://musicbrainz.org/release/e182adf6-e2a8-444f-9b1f-43bec130ba82
Concrete Blonde,One Soul Now,https://musicbrainz.org/release/a9abedf5-06aa-433c-b79c-9f8c51be0f5b
Concrete Blonde,Open,https://musicbrainz.org/release/dd18208e-946d-3f05-ac0c-e2a14be0d318
Concrete Blonde,Open Road,https://musicbrainz.org/release/c9c9db42-6c95-4b8f-b827-6aed11f145c1
Concrete Blonde,"Pale Sun, Crescent Moon",https://musicbrainz.org/release/bcdd7fc9-7c6c-42f2-9d3e-bb99e382c291
Concrete Blonde,"The Nomad Series, Volume 1: Renmin Park",https://musicbrainz.org/release/fbb9c189-64cb-4325-9532-7ac53e658b46
Concrete Blonde,"The Nomad Series, Volume 4: The Wilderness",https://musicbrainz.org/release/27bcbca0-f3d3-44b6-9b88-4af26bd79bc3
Concrete Blonde,The Trinity Session,https://musicbrainz.org/release/faada5d1-971b-499c-b902-5bab9e03bc1b
Concrete Blonde,200 More Miles,https://musicbrainz.org/release/f875da30-52f0-4990-b584-636340fa87fe
Concrete Blonde,Feed-Us,https://musicbrainz.org/release/bd1fac5e-e1d5-4d91-ba01-8ab0ff4430f0
Connie Kaldor,Love Is A Truck,https://musicbrainz.org/release/0c307b37-f849-485b-ae2f-c2cbd1591269
Cosy Sheridan,Anthymn,https://musicbrainz.org/release/9e872443-aaae-4f4c-9eb1-8e63a09905df
Crazy Horse,Crazy Moon,https://musicbrainz.org/release/a428807e-af55-42c6-a185-e6b35a2d571e
Cream,Wheels of Fire,https://musicbrainz.org/release/747a1c73-5742-3f0f-8c45-e90629a911c9
Creedence Clearwater Revival,Chooglin',https://musicbrainz.org/release/bdfa0b7c-10eb-46f2-b5e1-d82bf00c9606
Creedence Clearwater Revival,More Creedence Gold,https://musicbrainz.org/release/80b30b91-5b5b-433b-8cf7-3590aa31ad79
Crosby & Nash,Another Stoney Evening,https://musicbrainz.org/release/7bfad5e9-1f77-45ec-9580-dcb2c2db87d4
"Crosby, Stills, Nash & Young",Allies,https://musicbrainz.org/release/caa689c7-3a25-41a9-aa54-dd48a2e0fa06
"Crosby, Stills, Nash & Young",American Dream,https://musicbrainz.org/release/21b59084-8dd2-4f42-9bef-a11827c0dc0a
"Crosby, Stills, Nash & Young",4 Way Street,https://musicbrainz.org/release/0adb00ae-d2f6-4e33-8394-aff5d89c9adb
"Crosby, Stills, Nash & Young",Looking Forward,https://musicbrainz.org/release/a7780b66-8058-4d9e-af4c-1ca0e50bb7fc
Crossing Jordan,Crossing Jordan,https://musicbrainz.org/release/aaa87e9d-f665-44eb-875e-d712e07c61c8
Curtis Mayfield,New World Order,https://musicbrainz.org/release/c6169099-94aa-46f2-b722-29db8fcf8690
Curtis Mayfield,Superfly,https://musicbrainz.org/release/df1c3d1f-7180-39b1-a367-8a0a7acb296a
Cyndi Lauper,At Last,https://musicbrainz.org/release/c863ec7a-8930-4e1e-8209-3293333dc83e
Céline Dion,Céline Dion,https://musicbrainz.org/release/cb514bea-1f43-4594-9db0-5038f0677d38
D'Gary,Malagasy Guitar,https://musicbrainz.org/release/6cd3293d-1fe5-4c0b-b3cc-216be034c87f
D'Gary,The Long Way Home,https://musicbrainz.org/release/c8fafdaa-1843-4076-b1f3-f9a7ef680d64
D'Gary & Jihé,Horombe,https://musicbrainz.org/release/47f399c0-9765-47c7-b0d8-f0658b92de39
